Customer_ID,Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
711423558,Existing Customer,F,1,Post-Graduate,Single,$40K - $60K,Blue,50,4,1,2,4606.0,0,4606.0,0.857,63,1.032
721522533,Existing Customer,F,4,Graduate,Single,Less than $40K,Blue,35,6,3,2,2005.0,1143,862.0,0.8240000000000001,70,0.591
708558408,Existing Customer,M,3,High School,Single,$40K - $60K,Blue,31,5,3,3,9949.0,1597,8352.0,0.659,83,0.596
714727833,Attrited Customer,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2892.0,2517,375.0,0.777,48,0.7140000000000001
714365883,Existing Customer,F,4,Uneducated,Unknown,Less than $40K,Blue,40,3,3,4,7093.0,918,6175.0,0.56,75,0.7440000000000001
715856208,Existing Customer,M,3,Graduate,Single,$60K - $80K,Blue,36,5,4,3,1896.0,1119,777.0,0.6709999999999999,76,0.767
708944958,Existing Customer,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,4,3569.0,1030,2539.0,1.09,75,0.923
771516333,Existing Customer,F,2,Graduate,Unknown,$40K - $60K,Blue,29,6,2,3,4663.0,0,4663.0,0.892,81,0.7609999999999999
772051308,Existing Customer,F,3,Graduate,Single,Unknown,Blue,44,6,6,3,2553.0,1823,730.0,0.574,69,0.6829999999999999
788350908,Existing Customer,M,3,Graduate,Single,$40K - $60K,Blue,31,3,1,3,5362.0,1110,4252.0,0.6509999999999999,69,0.5
818322033,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,36,6,6,4,2873.0,1247,1626.0,0.889,80,0.7020000000000001
716288958,Existing Customer,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7840.0,0,7840.0,0.726,71,0.578
712347258,Existing Customer,F,2,Graduate,Married,Less than $40K,Blue,35,3,3,2,2209.0,0,2209.0,0.7490000000000001,68,0.619
779072733,Existing Customer,F,2,College,Married,Less than $40K,Blue,17,5,2,2,1971.0,0,1971.0,0.613,77,0.5710000000000001
710003958,Existing Customer,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,3,1438.3,665,773.3,0.75,84,0.615
715287708,Existing Customer,F,4,Graduate,Married,$40K - $60K,Blue,33,6,3,2,6230.0,1173,5057.0,0.607,77,0.54
708774708,Existing Customer,F,4,Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,2636.0,1589,1047.0,0.8640000000000001,70,0.522
713535033,Existing Customer,M,3,High School,Married,$80K - $120K,Blue,36,3,3,2,22243.0,1377,20866.0,0.5670000000000001,91,0.7170000000000001
719314683,Existing Customer,F,2,Unknown,Divorced,Less than $40K,Blue,36,3,2,4,2855.0,527,2328.0,0.6779999999999999,69,0.605
789293358,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,4,7578.0,1794,5784.0,0.62,78,0.625
787638408,Existing Customer,F,1,High School,Single,Unknown,Blue,40,5,4,4,8440.0,2087,6353.0,0.804,74,0.644
715974783,Existing Customer,M,1,Graduate,Married,$80K - $120K,Blue,40,4,3,3,4186.0,0,4186.0,0.888,69,0.816
716134533,Existing Customer,M,4,College,Single,$80K - $120K,Blue,34,4,4,3,22074.0,0,22074.0,1.199,80,0.7390000000000001
708834483,Attrited Customer,M,2,Doctorate,Married,$80K - $120K,Blue,29,1,2,5,17667.0,0,17667.0,0.569,42,0.556
780168333,Existing Customer,M,4,Graduate,Married,$120K +,Blue,28,3,2,3,26548.0,1829,24719.0,0.685,83,1.024
711557508,Existing Customer,M,2,Graduate,Single,$60K - $80K,Blue,40,4,3,0,3532.0,764,2768.0,0.6809999999999999,74,0.574
772506858,Existing Customer,F,4,High School,Single,Unknown,Blue,35,3,4,2,8795.0,2517,6278.0,0.625,81,0.588
765692658,Existing Customer,F,4,Graduate,Single,Less than $40K,Blue,42,4,3,4,2162.0,1882,280.0,0.934,70,0.75
720598308,Attrited Customer,M,4,Uneducated,Single,$120K +,Blue,37,3,2,6,34516.0,1126,33390.0,0.575,35,0.4
709912683,Existing Customer,F,4,Graduate,Single,Unknown,Gold,41,5,1,2,34516.0,2374,32142.0,0.81,77,0.604
815353083,Attrited Customer,M,1,College,Divorced,$80K - $120K,Silver,39,2,3,2,34516.0,2361,32155.0,0.529,36,0.385
720093333,Existing Customer,M,3,Post-Graduate,Divorced,$120K +,Blue,29,6,1,3,3491.0,2506,985.0,0.873,79,0.58
717281658,Existing Customer,F,3,Graduate,Divorced,Less than $40K,Blue,41,3,3,4,6060.0,1687,4373.0,0.563,65,0.711
765731433,Existing Customer,F,3,Graduate,Divorced,Unknown,Blue,41,3,4,3,7860.0,0,7860.0,0.598,76,0.617
712050933,Attrited Customer,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,25190.0,0,25190.0,0.467,41,0.3229999999999999
787361583,Existing Customer,M,4,College,Divorced,$60K - $80K,Blue,44,4,2,3,13911.0,2160,11751.0,0.73,60,0.667
709921158,Existing Customer,M,1,High School,Single,$60K - $80K,Blue,36,6,4,4,2281.0,1751,530.0,0.7609999999999999,76,0.8540000000000001
714781908,Existing Customer,M,3,Graduate,Single,$60K - $80K,Blue,35,3,3,2,5652.0,548,5104.0,0.647,70,0.4579999999999999
717592758,Attrited Customer,F,3,Unknown,Single,Less than $40K,Blue,36,3,2,2,1606.0,1578,28.0,0.85,44,0.467
821339433,Existing Customer,F,3,Graduate,Married,Unknown,Blue,41,5,4,2,2777.0,2118,659.0,1.036,64,0.8290000000000001
715174983,Existing Customer,M,3,Graduate,Married,$60K - $80K,Blue,36,4,4,4,2223.0,597,1626.0,0.5720000000000001,67,0.675
710863308,Existing Customer,M,4,Post-Graduate,Married,$40K - $60K,Blue,29,6,1,2,2916.0,1074,1842.0,0.774,84,0.68
806824908,Existing Customer,M,2,Unknown,Married,$120K +,Blue,40,4,4,4,16476.0,1374,15102.0,0.4589999999999999,71,0.69
710592933,Existing Customer,F,2,Graduate,Married,Less than $40K,Blue,30,3,2,3,9598.0,1092,8506.0,0.6,54,0.588
771881283,Existing Customer,M,1,Uneducated,Divorced,$60K - $80K,Blue,30,3,2,2,18570.0,1892,16678.0,0.748,78,0.773
708687483,Attrited Customer,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626.0,0,13626.0,0.411,30,0.25
719147208,Existing Customer,F,2,Unknown,Single,Less than $40K,Blue,21,4,3,2,2298.0,0,2298.0,0.7759999999999999,88,0.63
709607733,Existing Customer,F,3,College,Married,Unknown,Blue,36,4,2,4,9191.0,1666,7525.0,0.815,83,0.7659999999999999
713184858,Existing Customer,F,2,High School,Single,Less than $40K,Blue,50,4,3,4,1438.3,818,620.3,0.917,71,1.088
719929758,Existing Customer,F,1,Doctorate,Married,Unknown,Blue,37,6,4,3,4181.0,0,4181.0,0.912,54,0.688
759127158,Existing Customer,M,3,College,Married,$40K - $60K,Blue,35,3,1,3,2592.0,0,2592.0,0.767,85,0.7709999999999999
780717483,Existing Customer,F,3,High School,Married,Less than $40K,Blue,40,6,3,3,7540.0,773,6767.0,0.688,58,0.706
708507483,Existing Customer,F,3,College,Divorced,Less than $40K,Blue,31,6,4,3,1477.0,0,1477.0,0.7559999999999999,82,0.8640000000000001
787617483,Existing Customer,F,0,Uneducated,Single,Less than $40K,Blue,48,6,2,4,2628.0,1542,1086.0,0.93,76,0.727
816608808,Existing Customer,M,1,Graduate,Single,$80K - $120K,Blue,41,4,2,3,8916.0,0,8916.0,0.631,62,0.6759999999999999
716727258,Existing Customer,F,1,Post-Graduate,Married,Unknown,Blue,42,5,1,2,1481.0,0,1481.0,0.698,67,0.718
813890883,Existing Customer,F,1,Uneducated,Unknown,Less than $40K,Blue,39,4,2,1,1555.0,0,1555.0,0.583,65,0.711
768256908,Attrited Customer,M,3,Uneducated,Married,Less than $40K,Blue,39,3,3,4,8580.0,1636,6944.0,0.3929999999999999,37,0.233
811095483,Existing Customer,F,4,Graduate,Married,$40K - $60K,Silver,43,3,1,0,21163.0,2517,18646.0,0.569,35,0.4579999999999999
720168558,Existing Customer,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,2936.0,0,2936.0,0.8420000000000001,74,0.542
719309133,Existing Customer,F,1,Graduate,Married,Less than $40K,Blue,51,3,3,4,1438.3,0,1438.3,0.7979999999999999,70,0.556
721451208,Attrited Customer,M,2,Graduate,Single,$60K - $80K,Silver,45,2,3,2,30540.0,0,30540.0,0.602,36,0.8
772879158,Existing Customer,M,5,High School,Married,$60K - $80K,Blue,38,4,1,2,7357.0,1069,6288.0,0.77,64,0.6409999999999999
712934583,Existing Customer,F,4,Uneducated,Married,Less than $40K,Silver,36,6,3,0,11879.0,0,11879.0,0.735,62,0.938
710088483,Existing Customer,M,3,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,21877.0,1073,20804.0,0.908,56,1.0
753534633,Existing Customer,M,3,High School,Single,$60K - $80K,Blue,35,4,3,3,7255.0,0,7255.0,0.9,62,0.8240000000000001
710932683,Existing Customer,F,2,High School,Single,Less than $40K,Blue,36,2,1,2,6394.0,0,6394.0,0.6559999999999999,69,0.917
714751158,Attrited Customer,M,2,High School,Divorced,$80K - $120K,Blue,36,4,2,4,34516.0,2517,31999.0,0.376,48,0.455
718109808,Existing Customer,M,5,College,Single,$60K - $80K,Blue,25,4,3,0,5597.0,1118,4479.0,0.753,89,0.648
713227233,Existing Customer,M,4,Graduate,Single,$80K - $120K,Blue,33,4,2,2,32535.0,0,32535.0,0.792,79,0.795
718342158,Attrited Customer,F,4,Graduate,Single,Less than $40K,Blue,26,2,2,2,4391.0,1933,2458.0,0.579,36,0.385
804606033,Existing Customer,M,4,High School,Unknown,$40K - $60K,Blue,41,6,1,2,8738.0,1172,7566.0,0.65,60,0.395
720755658,Existing Customer,F,2,Doctorate,Married,Less than $40K,Blue,32,6,6,0,1592.0,0,1592.0,0.745,70,0.75
711795633,Existing Customer,M,0,Doctorate,Single,Less than $40K,Blue,52,3,3,4,3675.0,0,3675.0,0.664,53,0.472
716654808,Attrited Customer,M,4,High School,Single,$120K +,Blue,39,3,4,4,24593.0,0,24593.0,0.777,31,0.55
817616433,Existing Customer,F,2,College,Unknown,Unknown,Blue,41,6,2,2,7613.0,0,7613.0,0.68,69,0.725
716390958,Attrited Customer,M,4,Unknown,Married,$120K +,Blue,31,1,4,3,26107.0,0,26107.0,0.55,47,0.424
716564433,Attrited Customer,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,4,4287.0,0,4287.0,0.294,41,0.242
719530158,Existing Customer,M,1,Graduate,Single,$60K - $80K,Blue,44,3,3,2,9843.0,1273,8570.0,0.563,66,0.5710000000000001
710621283,Existing Customer,M,2,High School,Married,$60K - $80K,Blue,32,3,1,3,10733.0,783,9950.0,0.732,66,0.65
716714733,Existing Customer,M,3,Graduate,Single,$80K - $120K,Blue,30,3,2,0,3460.0,955,2505.0,0.644,69,0.769
720921408,Existing Customer,F,2,College,Single,Less than $40K,Blue,36,6,1,4,1996.0,1544,452.0,0.919,69,0.6829999999999999
789185508,Existing Customer,M,2,High School,Married,$60K - $80K,Blue,38,5,2,1,5536.0,756,4780.0,0.635,70,0.628
807014583,Existing Customer,F,0,Graduate,Divorced,Unknown,Blue,26,3,3,3,1469.0,0,1469.0,0.915,89,0.935
721388283,Existing Customer,M,2,Post-Graduate,Single,$120K +,Blue,45,3,1,4,5597.0,0,5597.0,0.596,58,0.871
716022258,Attrited Customer,F,3,College,Single,Less than $40K,Blue,36,3,3,3,8960.0,2222,6738.0,0.382,40,0.3329999999999999
789362058,Existing Customer,M,4,Uneducated,Married,$60K - $80K,Blue,42,3,2,0,5693.0,0,5693.0,0.928,64,0.684
771460158,Existing Customer,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,4098.0,1776,2322.0,0.6729999999999999,84,0.647
714147858,Existing Customer,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,18358.0,1044,17314.0,0.524,85,0.491
708394908,Existing Customer,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,2337.0,1442,895.0,0.659,65,0.5479999999999999
778433283,Attrited Customer,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989.0,0,8989.0,0.47,53,1.038
720637008,Existing Customer,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2124.0,1426,698.0,0.966,52,0.733
716877258,Existing Customer,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,3968.0,1374,2594.0,0.703,65,0.711
812973708,Existing Customer,M,3,High School,Unknown,$40K - $60K,Blue,37,6,2,4,2793.0,1661,1132.0,1.117,69,0.865
788760633,Existing Customer,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,4,2,2,13513.0,1495,12018.0,0.505,68,0.511
718602708,Existing Customer,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,2,16351.0,1541,14810.0,0.763,82,0.6729999999999999
712365483,Existing Customer,M,1,Graduate,Single,$60K - $80K,Blue,43,5,2,4,9619.0,1731,7888.0,0.7120000000000001,76,0.52
789154833,Existing Customer,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030.0,912,18118.0,0.894,72,0.532
715849983,Existing Customer,F,4,Unknown,Married,Less than $40K,Blue,36,4,1,4,2107.0,0,2107.0,0.975,82,0.952
780336258,Existing Customer,F,1,Graduate,Single,Less than $40K,Blue,42,6,3,2,2517.0,1257,1260.0,0.8340000000000001,75,0.7859999999999999
716567433,Existing Customer,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,3179.0,1229,1950.0,0.7809999999999999,82,1.05
713057658,Existing Customer,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,1,4,3968.0,935,3033.0,0.649,72,0.674
718191483,Existing Customer,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,75,0.471
811527933,Attrited Customer,F,0,College,Single,Less than $40K,Silver,56,3,4,3,10885.0,1758,9127.0,0.8,39,0.773
778617708,Attrited Customer,M,3,College,Married,$80K - $120K,Blue,26,6,2,3,1438.3,864,574.3,0.7659999999999999,40,0.481
785055108,Existing Customer,M,0,Graduate,Single,$60K - $80K,Blue,46,4,2,4,10817.0,1142,9675.0,0.722,60,0.818
822961533,Existing Customer,F,0,College,Divorced,Unknown,Blue,56,5,2,3,13666.0,0,13666.0,0.8079999999999999,70,1.0
709124883,Existing Customer,M,3,College,Married,$80K - $120K,Blue,37,5,1,2,2149.0,1796,353.0,0.628,93,0.6609999999999999
772574283,Attrited Customer,F,2,Graduate,Married,$40K - $60K,Blue,40,3,1,4,7191.0,0,7191.0,0.565,30,0.579
761240358,Existing Customer,F,2,Unknown,Single,Less than $40K,Blue,45,5,2,2,2155.0,1219,936.0,0.805,77,0.7909999999999999
708469533,Existing Customer,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,5395.0,1439,3956.0,0.7809999999999999,79,0.7170000000000001
769927533,Existing Customer,F,1,High School,Married,Less than $40K,Blue,44,4,2,1,3222.0,1422,1800.0,0.662,72,0.6
718545033,Existing Customer,F,0,Graduate,Married,Less than $40K,Blue,17,4,2,2,2042.0,1567,475.0,0.7440000000000001,78,0.733
714972558,Attrited Customer,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,0,1610.0,0,1610.0,0.889,45,0.406
772204758,Existing Customer,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,3809.0,1165,2644.0,0.634,46,0.643
709039533,Existing Customer,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,5544.0,1095,4449.0,0.5720000000000001,55,0.964
716492583,Existing Customer,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388.0,1708,680.0,0.903,89,0.745
766381908,Existing Customer,F,4,High School,Married,Less than $40K,Blue,42,4,1,4,2473.0,1263,1210.0,0.71,80,0.6
719109783,Existing Customer,M,3,Uneducated,Married,$40K - $60K,Blue,32,3,3,2,13103.0,1809,11294.0,0.7240000000000001,72,0.5
796236258,Existing Customer,F,5,High School,Single,$40K - $60K,Blue,42,5,1,2,2465.0,1128,1337.0,0.613,86,0.483
709700058,Existing Customer,F,2,Graduate,Single,$40K - $60K,Blue,33,5,2,2,6081.0,989,5092.0,1.222,70,0.429
716905158,Existing Customer,M,2,Unknown,Single,$60K - $80K,Blue,30,3,1,3,21815.0,0,21815.0,0.807,72,1.118
718851783,Existing Customer,M,1,High School,Married,$80K - $120K,Silver,37,4,3,2,34516.0,2386,32130.0,0.698,65,0.512
709709283,Attrited Customer,M,3,College,Single,$40K - $60K,Blue,19,1,2,4,3458.0,321,3137.0,0.586,40,0.29
711993258,Existing Customer,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,73,0.5870000000000001
780105483,Attrited Customer,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,49,0.485
718350033,Existing Customer,M,3,College,Single,$40K - $60K,Blue,36,3,2,2,3069.0,1881,1188.0,1.111,58,1.5219999999999998
715294083,Attrited Customer,M,2,College,Single,$80K - $120K,Blue,38,2,3,2,10309.0,0,10309.0,0.451,40,0.6
710905908,Existing Customer,M,4,High School,Single,$60K - $80K,Blue,36,4,3,3,4983.0,1355,3628.0,0.66,30,0.5
721387008,Existing Customer,M,4,Graduate,Married,$120K +,Blue,24,3,2,3,3103.0,1783,1320.0,0.479,69,0.643
715411608,Existing Customer,F,3,High School,Single,$40K - $60K,Blue,36,3,1,1,1663.0,1112,551.0,0.588,61,0.906
710598408,Existing Customer,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,1,2695.0,0,2695.0,0.816,94,0.843
718521258,Existing Customer,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,18178.0,0,18178.0,0.7440000000000001,76,0.767
713138433,Existing Customer,M,3,Graduate,Single,$60K - $80K,Blue,42,4,2,3,14782.0,1020,13762.0,0.6829999999999999,54,0.8
718819158,Existing Customer,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2488.0,2196,292.0,0.733,75,0.63
718871358,Existing Customer,F,2,Graduate,Single,Unknown,Blue,36,4,1,1,1785.0,0,1785.0,0.649,82,0.907
720186258,Existing Customer,F,4,High School,Divorced,$40K - $60K,Blue,31,5,2,4,4701.0,1170,3531.0,0.547,77,0.604
710197308,Existing Customer,F,2,Graduate,Married,Less than $40K,Blue,28,4,3,0,1438.3,0,1438.3,1.017,73,0.872
817086783,Existing Customer,F,3,High School,Married,Less than $40K,Blue,27,4,3,2,2826.0,2162,664.0,0.924,32,0.684
749211483,Existing Customer,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597.0,1905,2692.0,0.906,67,0.914
789749433,Existing Customer,F,1,Graduate,Married,Less than $40K,Blue,21,5,3,2,2591.0,2340,251.0,0.608,82,0.708
715082133,Existing Customer,M,2,Graduate,Married,$40K - $60K,Blue,36,5,2,2,2494.0,1492,1002.0,0.7440000000000001,61,0.6940000000000001
714946908,Existing Customer,M,1,Uneducated,Single,$40K - $60K,Blue,36,6,1,1,5039.0,1352,3687.0,0.797,68,0.545
716711433,Attrited Customer,M,5,High School,Married,$40K - $60K,Blue,39,3,3,1,7897.0,157,7740.0,0.6990000000000001,46,0.3939999999999999
712429458,Existing Customer,M,2,Graduate,Unknown,$60K - $80K,Blue,38,5,3,3,4772.0,1770,3002.0,0.545,72,0.674
708406083,Existing Customer,F,0,Unknown,Married,Less than $40K,Blue,24,5,3,1,3436.0,2493,943.0,0.8240000000000001,90,0.765
720029508,Existing Customer,F,1,Graduate,Single,$40K - $60K,Blue,37,3,1,0,12064.0,1312,10752.0,0.462,67,0.675
709227033,Existing Customer,M,3,Graduate,Single,$80K - $120K,Blue,46,5,2,3,9065.0,1548,7517.0,0.872,73,0.78
720846558,Existing Customer,M,1,Unknown,Single,$80K - $120K,Blue,36,6,3,4,34516.0,0,34516.0,0.665,45,0.324
716475183,Existing Customer,M,3,Graduate,Unknown,$60K - $80K,Blue,35,3,3,3,10290.0,753,9537.0,0.858,81,0.7609999999999999
714296358,Existing Customer,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,3433.0,2486,947.0,0.838,78,0.529
719998233,Existing Customer,M,3,Unknown,Married,$120K +,Silver,30,6,3,2,34516.0,964,33552.0,0.521,71,0.775
719217483,Existing Customer,F,4,Doctorate,Married,Less than $40K,Blue,36,5,1,2,3240.0,1775,1465.0,0.754,67,0.675
720479058,Existing Customer,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,2,2,1438.3,851,587.3,0.983,64,0.8290000000000001
779192283,Existing Customer,F,2,Unknown,Married,Less than $40K,Blue,39,3,1,2,6462.0,2517,3945.0,0.8420000000000001,77,0.833
716385033,Existing Customer,F,1,Graduate,Single,Unknown,Blue,36,6,1,3,4408.0,1201,3207.0,0.77,71,0.6509999999999999
711588708,Attrited Customer,F,2,Uneducated,Married,$40K - $60K,Blue,36,1,3,1,1438.3,458,980.3,0.613,42,0.312
714492783,Attrited Customer,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.346,38,0.407
709192233,Attrited Customer,F,2,Unknown,Married,Unknown,Blue,39,3,2,1,1773.0,0,1773.0,0.228,30,0.111
797998158,Existing Customer,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,1,2,4555.0,0,4555.0,1.031,66,1.2
714021183,Existing Customer,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,3,30666.0,1046,29620.0,0.8009999999999999,66,0.8859999999999999
780710433,Existing Customer,M,2,College,Single,$80K - $120K,Blue,42,4,2,2,1575.0,0,1575.0,1.32,77,0.974
780068283,Existing Customer,M,1,Graduate,Single,$120K +,Blue,38,4,3,3,1891.0,922,969.0,0.812,69,0.5329999999999999
719930658,Existing Customer,M,4,Uneducated,Married,$120K +,Blue,24,4,2,2,16634.0,1946,14688.0,0.926,72,1.0
755593983,Existing Customer,F,1,Graduate,Married,Unknown,Blue,43,6,1,2,7985.0,0,7985.0,1.032,72,0.674
770938533,Existing Customer,M,1,College,Unknown,$120K +,Blue,32,3,1,3,3304.0,1370,1934.0,0.954,70,0.667
714121083,Existing Customer,F,3,Graduate,Married,$40K - $60K,Blue,20,5,2,2,6247.0,1508,4739.0,1.01,68,0.447
779210283,Existing Customer,M,3,Uneducated,Married,$40K - $60K,Blue,25,6,2,4,3645.0,2517,1128.0,0.7490000000000001,74,0.644
709739283,Existing Customer,M,0,High School,Single,Unknown,Blue,36,3,3,3,21329.0,2119,19210.0,0.644,75,1.027
716230158,Existing Customer,F,3,Graduate,Married,$40K - $60K,Blue,36,4,1,4,7234.0,2000,5234.0,0.754,83,0.596
708724908,Existing Customer,F,2,High School,Single,Less than $40K,Blue,35,4,2,3,2262.0,0,2262.0,0.8059999999999999,83,0.627
789025083,Existing Customer,M,4,Unknown,Unknown,Less than $40K,Blue,27,5,3,0,1438.3,860,578.3,0.79,82,0.8640000000000001
713804058,Existing Customer,F,4,College,Married,Less than $40K,Blue,36,5,2,3,4187.0,2199,1988.0,0.908,81,0.884
718791708,Attrited Customer,M,2,High School,Married,$80K - $120K,Blue,32,1,2,4,16362.0,2268,14094.0,0.841,37,0.85
785529708,Existing Customer,M,1,Graduate,Single,$120K +,Blue,53,6,2,2,34516.0,0,34516.0,0.711,70,0.628
794528283,Existing Customer,M,4,College,Married,$60K - $80K,Blue,28,4,2,2,2748.0,878,1870.0,0.633,67,0.5579999999999999
794856033,Existing Customer,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,2,3,5242.0,470,4772.0,0.805,77,0.604
712939533,Existing Customer,M,5,Graduate,Married,$60K - $80K,Blue,35,4,3,0,21585.0,986,20599.0,0.631,70,0.75
708178608,Existing Customer,F,0,Graduate,Married,Unknown,Blue,36,4,2,2,2488.0,0,2488.0,1.05,73,0.521
716556258,Existing Customer,F,3,Doctorate,Single,Less than $40K,Blue,39,6,1,3,9966.0,0,9966.0,0.966,60,1.069
708404883,Existing Customer,F,2,High School,Single,Unknown,Blue,37,4,2,4,27804.0,0,27804.0,1.301,57,0.966
709742958,Existing Customer,M,5,High School,Married,$60K - $80K,Blue,37,3,1,3,15626.0,1148,14478.0,1.028,65,0.711
772695033,Attrited Customer,M,5,High School,Single,$80K - $120K,Blue,37,3,4,4,18800.0,2517,16283.0,0.482,23,0.211
714850158,Existing Customer,M,4,Graduate,Single,$80K - $120K,Blue,36,5,1,3,1963.0,1516,447.0,0.872,75,0.7440000000000001
708831858,Attrited Customer,F,3,Uneducated,Married,Less than $40K,Blue,30,1,3,4,4579.0,1506,3073.0,0.4429999999999999,44,0.375
718076733,Existing Customer,M,1,Graduate,Single,$60K - $80K,Silver,31,4,3,3,25824.0,1170,24654.0,0.684,73,0.78
714336333,Existing Customer,M,4,Doctorate,Unknown,$80K - $120K,Blue,40,3,2,2,3429.0,1268,2161.0,0.703,64,1.783
780006783,Attrited Customer,M,1,Uneducated,Single,$40K - $60K,Silver,49,3,2,2,15809.0,0,15809.0,0.992,48,0.412
779741883,Existing Customer,F,2,Unknown,Single,Less than $40K,Blue,32,6,1,3,2493.0,831,1662.0,0.581,68,0.581
780657708,Existing Customer,M,2,Unknown,Married,$80K - $120K,Blue,37,4,3,3,6593.0,0,6593.0,0.667,69,0.769
771342183,Attrited Customer,F,3,Graduate,Single,$40K - $60K,Blue,40,6,3,2,1625.0,0,1625.0,0.6890000000000001,43,0.433
712901283,Attrited Customer,F,2,Graduate,Single,$40K - $60K,Blue,36,2,3,2,2121.0,0,2121.0,0.618,32,0.778
802101858,Existing Customer,F,2,Unknown,Married,Less than $40K,Blue,34,3,3,3,4757.0,1978,2779.0,0.959,71,0.775
718473558,Attrited Customer,F,3,Doctorate,Single,Less than $40K,Blue,18,5,3,4,8668.0,0,8668.0,0.275,38,0.31
743590608,Existing Customer,M,2,High School,Married,$60K - $80K,Blue,43,6,3,4,21869.0,950,20919.0,0.866,71,0.775
720146733,Existing Customer,F,4,Graduate,Unknown,Less than $40K,Blue,34,5,4,2,2480.0,1890,590.0,0.652,66,0.737
788252358,Existing Customer,M,3,High School,Single,$60K - $80K,Blue,40,3,4,2,8190.0,1716,6474.0,0.7809999999999999,84,0.787
717740658,Existing Customer,F,2,College,Married,Less than $40K,Blue,45,5,2,4,1850.0,942,908.0,0.757,78,0.625
714567708,Existing Customer,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,3,3,2483.0,2049,434.0,0.69,74,0.51
711208083,Existing Customer,F,4,Unknown,Married,Less than $40K,Blue,30,6,3,2,2925.0,1447,1478.0,0.563,77,0.604
709708233,Attrited Customer,F,3,Doctorate,Married,Less than $40K,Blue,29,3,4,2,7066.0,0,7066.0,0.479,38,0.31
709957158,Existing Customer,M,4,High School,Married,$40K - $60K,Blue,40,5,1,2,2514.0,2251,263.0,0.852,65,0.625
828288333,Existing Customer,M,0,Uneducated,Married,$60K - $80K,Blue,46,4,1,3,3640.0,659,2981.0,0.938,70,0.8420000000000001
709178733,Attrited Customer,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,3,5527.0,1120,4407.0,0.442,37,0.48
721325133,Existing Customer,M,2,College,Married,$80K - $120K,Blue,36,6,1,3,31625.0,0,31625.0,0.5589999999999999,77,0.674
816606333,Existing Customer,M,2,High School,Single,$80K - $120K,Blue,52,6,3,4,32409.0,0,32409.0,0.943,66,0.5710000000000001
720454158,Existing Customer,M,2,Unknown,Single,$60K - $80K,Blue,30,6,2,2,9827.0,600,9227.0,0.477,63,0.537
